Account ID,Policy ID,Peril,Line of Business,Product Line,Branch,Underwriter,Expiration Date,Premium,Limit,Layer Amount,Attachment Point,Blanket/Minimum Deductible,Maximum Deductible,
7170,1956,Earthquake,residential,ho3,pacific,Wayne,2/28/13,98.658,"2,811,937","2,811,937",0,"5,000",0,7170
7171,1957,Earthquake,residential,ho3,pacific,Lisa,2/28/13,107.595,"2,811,937","2,811,937",0,"25,000",0,7171
7172,1958,Earthquake,residential,ho3,pacific,Wayne,2/28/13,75.24,"5,070,000","5,070,000",0,"100,000",0,7172
7173,1959,Earthquake,residential,ho3,pacific,Jacob,2/28/13,96.606,"12,500,000","25,000,000","25,000,000","100,000",0,7173
7174,1960,Earthquake,residential,ho3,pacific,Jacob,2/28/13,159.45,"12,500,000","25,000,000","25,000,000","250,000",0,7174
7175,1961,Earthquake,residential,ho3,pacific,Jacob,2/28/13,127.94,"4,900,000","4,900,000",0,"25,000",0,7175
7176,1962,Earthquake,residential,ho3,pacific,Lisa,2/28/13,159.925,"5,000,000","5,000,000","5,000,000","250,000",0,7176
7177,1963,Earthquake,residential,ho3,pacific,Jacob,12/31/13,273.064,"4,296,000","4,296,000",0,"25,000",0,7177
7178,1964,Earthquake,residential,ho3,pacific,Lisa,12/31/13,177.034,"679,000","679,000",0,0,17500,7178
7179,1965,Earthquake,residential,ho3,pacific,Lisa,12/31/13,168.35,"2,500,000","5,000,000",0,100000,0,7179
7180,1966,Earthquake,residential,ho3,pacific,Lisa,12/31/13,100.864,"2,500,000","5,000,000",0,"10,000",0,7180
7181,1967,Earthquake,residential,ho3,pacific,Jacob,12/31/13,88.256,"10,000,000","10,000,000","25,000,000","100,000",0,7181
7182,1968,Earthquake,residential,ho3,pacific,Wayne,12/31/13,182.816,"10,000,000","10,000,000","25,000,000","10,000",0,7182
7183,1969,Earthquake,residential,ho3,pacific,Lisa,12/31/13,173.684,"15,000,000","15,000,000","10,000,000","250,000",0,7183
7184,1970,Earthquake,residential,ho3,pacific,Wayne,2/28/13,71.591,"5,000,000","100,000,000",0,"100,000",0,7184
7185,1971,Earthquake,residential,ho3,pacific,Lisa,2/28/13,102.352,"5,000,000","100,000,000",0,"500,000",0,7185
7186,1972,Earthquake,residential,ho3,pacific,Lisa,12/31/13,209.13,"15,000,000","15,000,000","10,000,000","50,000",0,7186
7187,1973,Earthquake,residential,ho3,pacific,Jacob,12/31/13,158.026,"10,000,000","35,000,000",140000000,"100,000",0,7187
7188,1974,Earthquake,residential,ho3,pacific,Jacob,12/31/13,151.368,"12,500,000","25,000,000",25000000,"100,000",0,7188
7189,1975,Earthquake,residential,ho3,pacific,Lisa,12/31/13,365.806,"12,500,000","25,000,000",25000000,"100,000",0,7189
7190,1976,Earthquake,residential,ho3,pacific,Wayne,12/31/13,126.14,"1,000,000","20,000,000",60000000,"100,000",0,7190
7191,1977,Earthquake,residential,ho3,pacific,Lisa,12/31/13,207.504,"1,000,000","20,000,000",60000000,"100,000",0,7191
7192,1978,Earthquake,residential,ho3,pacific,Jacob,12/31/13,176.5,"4,101,000","4,101,000",0,"100,000",0,7192
7193,1979,Earthquake,residential,ho3,pacific,Jacob,12/31/13,97.075,"1,000,000","20,000,000","60,000,000","100,000",0,7193
7194,1980,Earthquake,residential,ho3,pacific,Wayne,12/31/13,211.8,"1,000,000","20,000,000","60,000,000","100,000",0,7194
7195,1981,Earthquake,residential,ho3,pacific,Jacob,12/31/13,84.051,"5,039,650","5,039,650",0,"50,000",0,7195
7196,1982,Earthquake,residential,ho3,pacific,Wayne,12/31/13,99.333,"10,000,000","10,000,000",0,"25,000",0,7196
7197,1983,Earthquake,residential,ho3,pacific,Wayne,12/31/13,137.538,"9,580,000","9,580,000",0,"100,000",0,7197
7198,1984,Earthquake,residential,ho3,pacific,Lisa,12/31/13,175.743,"5,000,000","10,000,000",10000000,"50,000",0,7198
7199,1985,Earthquake,residential,ho3,pacific,Wayne,12/31/13,184.716,"5,000,000","10,000,000",10000000,"25,000",0,7199
7200,1986,Earthquake,residential,ho3,pacific,Wayne,12/31/13,101.738,"4,000,000","4,000,000",0,"50,000",0,7200
7201,1987,Earthquake,residential,ho3,pacific,Lisa,12/31/13,96.9,"1,000,000","1,000,000",0,"1,000,000",0,7201
7202,1988,Earthquake,residential,ho3,pacific,Wayne,12/31/13,88.451,"25,000,000","50,000,000","20,000,000",25000,0,7202
7203,1989,Earthquake,residential,ho3,pacific,Lisa,12/31/13,112.434,"7,379,900","7,379,900",0,"100,000",0,7203
7204,1990,Earthquake,residential,ho3,pacific,Jacob,12/31/13,216.621,"10,000,000","25,000,000",25000000,"5,000,000",0,7204
7205,1991,Earthquake,residential,ho3,pacific,Wayne,12/31/13,123.135,"10,000,000","25,000,000",25000000,500000,0,7205
7206,1992,Earthquake,residential,ho3,pacific,Wayne,12/31/13,217.872,"2,544,150","2,544,150",0,"100,000",0,7206
7207,1993,Earthquake,residential,ho3,pacific,Jacob,12/31/13,191.451,"21,250,000","25,000,000",25000000,"100,000",0,7207
7208,1994,Earthquake,residential,ho3,pacific,Lisa,12/31/13,253.008,"21,250,000","25,000,000",25000000,"100,000",0,7208
7209,1995,Earthquake,residential,ho3,pacific,Wayne,12/31/13,238.287,"2,500,000","5,000,000",0,1000000,0,7209
7210,1996,Earthquake,residential,ho3,pacific,Jacob,12/31/13,166.112,"5,385,000","5,385,000",0,"100,000",0,7210
7211,1997,Earthquake,residential,ho3,pacific,Lisa,12/31/13,228.404,"2,000,000","75,000,000","25,000,000","250,000",0,7211
7212,1998,Earthquake,residential,ho3,pacific,Wayne,12/31/13,292.494,"2,000,000","75,000,000","25,000,000","1,000,000",3000000,7212
7213,1999,Earthquake,residential,ho3,pacific,Lisa,12/31/13,171.462,"13,000,000","50,000,000","50,000,000",0,0,7213
7214,2000,Earthquake,residential,ho3,pacific,Jacob,12/31/13,305.109,"3,858,457","3,858,457",0,"50,000",0,7214
7215,2001,Earthquake,residential,ho3,pacific,Wayne,12/31/13,207.625,"5,745,800","5,745,800",0,100000,0,7215
7216,2002,Earthquake,residential,ho3,pacific,Jacob,12/31/13,173.527,"5,745,800","5,745,800",0,"25,000",0,7216
7217,2003,Earthquake,residential,ho3,pacific,Wayne,12/31/13,237.458,"2,500,000","2,500,000",0,"25,000",0,7217
7218,2004,Earthquake,residential,ho3,pacific,Jacob,12/31/13,295.022,"2,500,000","2,500,000",0,"25,000",0,7218
7219,2005,Earthquake,residential,ho3,pacific,Wayne,12/31/13,153.93,"5,000,000","40,000,000",10000000,100000,0,7219
7220,2006,Earthquake,residential,ho3,pacific,Wayne,12/31/13,246.288,"5,000,000","40,000,000","10,000,000","100,000",0,7220
7221,2007,Earthquake,residential,ho3,pacific,Jacob,12/31/13,136.296,"5,000,000","15,000,000","30,000,000","250,000",0,7221
7222,2008,Earthquake,residential,ho3,pacific,Lisa,12/31/13,114.16,"5,000,000","35,000,000","600,000,000","50,000,000",0,7222
7223,2009,Earthquake,residential,ho3,pacific,Wayne,12/31/13,295.334,"10,000,000","30,000,000","20,000,000","25,000",0,7223
7224,2010,Earthquake,residential,ho3,pacific,Lisa,12/31/13,327.144,"1,500,000","50,000,000",0,"25,000,000",0,7224
7225,2011,Earthquake,residential,ho3,pacific,Jacob,12/31/13,430.86,"1,500,000","50,000,000",0,"25,000,000",0,7225
7226,2012,Earthquake,residential,ho3,pacific,Lisa,12/31/13,172.396,"2,000,000","50,000,000",125000000,"25,000,000",0,7226
7227,2013,Earthquake,residential,ho3,pacific,Wayne,12/31/13,159.965,"2,000,000","50,000,000",125000000,25000000,0,7227
7228,2014,Earthquake,residential,ho3,pacific,Jacob,12/31/13,195.902,"500,000","50,000,000",50000000,25000000,0,7228
7229,2015,Earthquake,residential,ho3,pacific,Lisa,12/31/13,143.979,"500,000","50,000,000",50000000,"25,000,000",0,7229
7230,2016,Earthquake,residential,ho3,pacific,Wayne,12/31/13,303.168,"11,788,024","11,788,024",0,"100,000",0,7230
7231,2017,Earthquake,residential,ho3,pacific,Wayne,12/31/13,315.175,"1,500,000","10,000,000","10,000,000","100,000",0,7231
7232,2018,Earthquake,residential,ho3,pacific,Lisa,12/31/13,138.677,"1,500,000","10,000,000","10,000,000","100,000",0,7232
7233,2019,Earthquake,residential,ho3,pacific,Lisa,12/31/13,185.598,"7,717,580","7,717,580",0,"25,000",0,7233
7234,2020,Earthquake,residential,ho3,pacific,Jacob,12/31/13,664.5,"5,000,000","20,000,000","115,000,000",0,0,7234
7235,2021,Earthquake,residential,ho3,pacific,Wayne,12/31/13,174.762,"5,000,000","10,000,000","30,000,000","100,000",0,7235
7236,2022,Earthquake,residential,ho3,pacific,Wayne,12/31/13,534.6,"2,500,000","2,500,000",0,"50,000",0,7236
7237,2023,Earthquake,residential,ho3,pacific,Jacob,12/31/13,185.325,"3,299,000","3,299,000",0,0,0,7237
7238,2024,Earthquake,residential,ho3,pacific,Jacob,12/31/13,219.504,"2,500,000","5,000,000",0,"100,000",0,7238
7239,2025,Earthquake,residential,ho3,pacific,Wayne,12/31/13,288.099,"2,500,000","5,000,000",0,"25,000",0,7239
7240,2026,Earthquake,residential,ho3,pacific,Wayne,12/31/13,182.505,"15,000,000","100,000,000","100,000,000","10,000,000",0,7240
7241,2027,Earthquake,residential,ho3,pacific,Wayne,12/31/13,386.86,"15,000,000","100,000,000","100,000,000","10,000,000",0,7241
7242,2028,Earthquake,residential,ho3,pacific,Lisa,12/31/13,279.813,"5,000,000","10,000,000","25,000,000",0,0,7242
7243,2029,Earthquake,residential,ho3,pacific,Jacob,12/31/13,361.475,"5,000,000","10,000,000","25,000,000","10,000",0,7243
7244,2030,Earthquake,residential,ho3,pacific,Wayne,12/31/13,261.618,"5,000,000","15,000,000",10000000,0,0,7244
7245,2031,Earthquake,residential,ho3,pacific,Jacob,12/31/13,151.488,"5,000,000","15,000,000",10000000,"10,000",0,7245
7246,2032,Earthquake,residential,ho3,pacific,Lisa,12/31/13,374.436,"20,708,285","41,416,570",30000000,"250,000",0,7246
7247,2033,Earthquake,residential,ho3,pacific,Jacob,12/31/13,138.68,"20,000,000","50,000,000","50,000,000","100,000",0,7247
7248,2034,Earthquake,residential,ho3,pacific,Lisa,12/31/13,138.68,"20,000,000","50,000,000","50,000,000","25,000",0,7248
7249,2035,Earthquake,residential,ho3,pacific,Jacob,12/31/13,247.806,"2,500,000","10,000,000",5000000,"25,000",0,7249
7250,2036,Earthquake,residential,ho3,pacific,Jacob,12/31/13,265.806,"6,807,890","6,807,890",0,0,0,7250
7251,2037,Earthquake,residential,ho3,pacific,Lisa,12/31/13,429.516,"1,423,124","1,423,124",0,"25,000",0,7251
7252,2038,Earthquake,residential,ho3,pacific,Jacob,12/31/13,268.2,"2,500,000","25,000,000","100,000,000","2,500,000",0,7252
7253,2039,Earthquake,residential,ho3,pacific,Jacob,12/31/13,183.828,"8,000,000","50,000,000","50,000,000","100,000",0,7253
7254,2040,Earthquake,residential,ho3,pacific,Lisa,12/31/13,258.588,"8,000,000","50,000,000","50,000,000","250,000",0,7254
7255,2041,Earthquake,residential,ho3,pacific,Wayne,12/31/13,401.752,"5,000,000","50,000,000",0,"250,000",0,7255
7256,2042,Earthquake,residential,ho3,pacific,Lisa,12/31/13,348.831,"5,000,000","50,000,000",0,"250,000",0,7256
7257,2043,Earthquake,residential,ho3,pacific,Lisa,12/31/13,544.71,"5,000,000","30,000,000","60,000,000","250,000",0,7257
7258,2044,Earthquake,residential,ho3,pacific,Lisa,12/31/13,338.314,"2,500,000","20,000,000","25,000,000","250,000",2500000,7258
7259,2045,Earthquake,residential,ho3,pacific,Wayne,12/31/13,229.45,"7,500,000","50,000,000",100000000,"250,000",2500000,7259
7260,2046,Earthquake,residential,ho3,pacific,Wayne,12/31/13,181.392,"2,500,000","50,000,000",200000000,"100,000,000",0,7260
7261,2047,Earthquake,residential,ho3,pacific,Wayne,12/31/13,170.39,"2,500,000","50,000,000","200,000,000","100,000,000",0,7261
7262,2048,Earthquake,residential,ho3,pacific,Wayne,12/31/13,306.702,"7,000,000","30,000,000","20,000,000","1,000,000",0,7262
7263,2049,Earthquake,residential,ho3,pacific,Wayne,12/31/13,443.014,"7,000,000","30,000,000","20,000,000","1,000,000",0,7263
7264,2050,Earthquake,residential,ho3,pacific,Jacob,12/31/13,193.215,"12,500,000","25,000,000","25,000,000",250000,0,7264
7265,2051,Earthquake,residential,ho3,pacific,Wayne,12/31/13,337.3,"3,000,000","40,000,000",10000000,"100,000",0,7265
7266,2052,Earthquake,residential,ho3,pacific,Wayne,12/31/13,278.63,"3,000,000","40,000,000",10000000,"250,000",0,7266
7267,2053,Earthquake,residential,ho3,pacific,Wayne,12/31/13,224.784,"1,500,000","30,000,000","35,000,000","100,000",0,7267
7268,2054,Earthquake,residential,ho3,pacific,Wayne,12/31/13,159.192,"1,500,000","30,000,000",35000000,"250,000",5000000,7268
7269,2055,Earthquake,residential,ho3,pacific,Lisa,12/31/13,315.609,"4,250,000","85,000,000",65000000,"100,000",0,7269
7270,2056,Earthquake,residential,ho3,pacific,Wayne,12/31/13,465.108,"4,250,000","85,000,000","65,000,000","250,000",5000000,7270
7271,2057,Earthquake,residential,ho3,pacific,Jacob,12/31/13,182.721,"5,000,000","75,000,000","100,000,000","100,000",0,7271
7272,2058,Earthquake,residential,ho3,pacific,Jacob,12/31/13,431.886,"5,000,000","75,000,000","100,000,000","100,000",0,7272
7273,2059,Earthquake,residential,ho3,pacific,Wayne,4/30/13,313.938,"25,000","25,000",0,"1,000",0,7273
7274,2060,Earthquake,residential,ho3,pacific,Wayne,4/30/13,431.875,"26,000","26,000",0,"1,000",0,7274
7275,2061,Earthquake,residential,ho3,pacific,Jacob,4/30/13,466.425,"20,000","20,000",0,"1,000",0,7275
7276,2062,Earthquake,residential,ho3,pacific,Wayne,4/30/13,270.354,"19,000","19,000",0,"1,000",0,7276
7277,2063,Earthquake,residential,ho3,pacific,Jacob,4/30/13,405.531,"15,000","15,000",0,"1,000",0,7277
7278,2064,Earthquake,residential,ho3,pacific,Lisa,4/30/13,587.86,"28,000","28,000",0,1000,0,7278
7279,2065,Earthquake,residential,ho3,pacific,Lisa,4/30/13,457.128,"22,000","22,000",0,1000,0,7279
7280,2066,Earthquake,residential,ho3,pacific,Lisa,12/31/13,245.843,"5,000,000","25,000,000","25,000,000","100,000",0,7280
7281,2067,Earthquake,residential,ho3,pacific,Jacob,12/31/13,208.021,"11,218,000","22,436,000",15000000,0,0,7281
7282,2068,Earthquake,residential,ho3,pacific,Jacob,4/30/13,476.523,"48,000","48,000",0,1000,0,7282
7283,2069,Earthquake,residential,ho3,pacific,Jacob,4/30/13,490.71,"40,000","40,000",0,1000,0,7283
7284,2070,Earthquake,residential,ho3,pacific,Wayne,4/30/13,179.4,"31,000","31,000",0,1000,0,7284
7285,2071,Earthquake,residential,ho3,pacific,Lisa,4/30/13,450.992,"25,000","25,000",0,"1,000",0,7285
7286,2072,Earthquake,residential,ho3,pacific,Wayne,4/30/13,323.73,"38,000","38,000",0,1000,0,7286
7287,2073,Earthquake,residential,ho3,pacific,Lisa,4/30/13,878.19,"30,000","30,000",0,1000,0,7287
7288,2074,Earthquake,residential,ho3,pacific,Wayne,4/30/13,431.68,"24,000","24,000",0,"1,000",0,7288
7289,2075,Earthquake,residential,ho3,pacific,Jacob,4/30/13,316.904,"20,000","20,000",0,"1,000",0,7289
7290,2076,Earthquake,residential,ho3,pacific,Lisa,4/30/13,565.11,"24,000","24,000",0,"1,000",0,7290
7291,2077,Earthquake,residential,ho3,pacific,Jacob,4/30/13,544.134,"20,000","20,000",0,"1,000",0,7291
7292,2078,Earthquake,residential,ho3,pacific,Lisa,4/30/13,603.345,"58,000","58,000",0,"1,000",0,7292
7293,2079,Earthquake,residential,ho3,pacific,Lisa,4/30/13,373.752,"50,000","50,000",0,1000,0,7293
7294,2080,Earthquake,residential,ho3,pacific,Lisa,4/30/13,249.168,"19,000","19,000",0,1000,0,7294
7295,2081,Earthquake,residential,ho3,pacific,Lisa,4/30/13,415.28,"15,000","15,000",0,"1,000",0,7295
7296,2082,Earthquake,residential,ho3,pacific,Wayne,4/30/13,394.516,"19,000","19,000",0,"1,000",0,7296
7297,2083,Earthquake,residential,ho3,pacific,Jacob,4/30/13,391.343,"15,000","15,000",0,"1,000",0,7297
7298,2084,Earthquake,residential,ho3,pacific,Lisa,4/30/13,343.094,"24,000","24,000",0,"1,000",0,7298
7299,2085,Earthquake,residential,ho3,pacific,Wayne,4/30/13,603.045,"20,000","20,000",0,"1,000",0,7299
7300,2086,Earthquake,residential,ho3,pacific,Lisa,4/30/13,305.774,"19,000","19,000",0,"1,000",0,7300
7301,2087,Earthquake,residential,ho3,pacific,Wayne,4/30/13,360.043,"15,000","15,000",0,1000,0,7301
7302,2088,Earthquake,residential,ho3,pacific,Jacob,4/30/13,722.79,"48,000","48,000",0,1000,0,7302
7303,2089,Earthquake,residential,ho3,pacific,Jacob,4/30/13,345.504,"40,000","40,000",0,"1,000",0,7303
7304,2090,Earthquake,residential,ho3,pacific,Jacob,4/30/13,440,"26,000","26,000",0,1000,0,7304
7305,2091,Earthquake,residential,ho3,pacific,Wayne,4/30/13,450.528,"20,000","20,000",0,"1,000",0,7305
7306,2092,Earthquake,residential,ho3,pacific,Wayne,4/30/13,316.332,"34,000","34,000",0,"1,000",0,7306
7307,2093,Earthquake,residential,ho3,pacific,Jacob,4/30/13,469.8,"30,000","30,000",0,"1,000",0,7307
7308,2094,Earthquake,residential,ho3,pacific,Jacob,4/30/13,672.75,"33,000","33,000",0,"1,000",0,7308
7309,2095,Earthquake,residential,ho3,pacific,Lisa,4/30/13,313.95,"25,000","25,000",0,"1,000",0,7309
7310,2096,Earthquake,residential,ho3,pacific,Jacob,4/30/13,756.45,"24,000","24,000",0,"1,000",0,7310
7311,2097,Earthquake,residential,ho3,pacific,Lisa,4/30/13,706.02,"20,000","20,000",0,"1,000",0,7311
7312,2098,Earthquake,residential,ho3,pacific,Wayne,4/30/13,553.35,"111,000","111,000",0,"1,000",0,7312
7313,2099,Earthquake,residential,ho3,pacific,Lisa,4/30/13,716.176,"95,000","95,000",0,"1,000",0,7313
7314,2100,Earthquake,residential,ho3,pacific,Wayne,4/30/13,431.79,"55,000","55,000",0,"1,000",0,7314
7315,2101,Earthquake,residential,ho3,pacific,Lisa,4/30/13,347.55,"45,000","45,000",0,"1,000",0,7315
7316,2102,Earthquake,residential,ho3,pacific,Jacob,4/30/13,712.348,"47,000","47,000",0,"1,000",0,7316
7317,2103,Earthquake,residential,ho3,pacific,Lisa,4/30/13,551.42,"35,000","35,000",0,"1,000",0,7317
7318,2104,Earthquake,residential,ho3,pacific,Lisa,4/30/13,583.3,"50,000","50,000",0,"1,000",0,7318
7319,2105,Earthquake,residential,ho3,pacific,Jacob,4/30/13,580.293,"40,000","40,000",0,"1,000",0,7319
7320,2106,Earthquake,residential,ho3,pacific,Jacob,4/30/13,426.192,"31,000","31,000",0,"1,000",0,7320
7321,2107,Earthquake,residential,ho3,pacific,Jacob,4/30/13,443.296,"25,000","25,000",0,"1,000",0,7321
7322,2108,Earthquake,residential,ho3,pacific,Lisa,4/30/13,895.58,"19,000","19,000",0,"1,000",0,7322
7323,2109,Earthquake,residential,ho3,pacific,Jacob,4/30/13,706.374,"15,000","15,000",0,"1,000",0,7323
7324,2110,Earthquake,residential,ho3,pacific,Wayne,4/30/13,470.048,"29,000","29,000",0,"1,000",0,7324
7325,2111,Earthquake,residential,ho3,pacific,Wayne,4/30/13,897.057,"25,000","25,000",0,"1,000",0,7325
7326,2112,Earthquake,residential,ho3,pacific,Lisa,4/30/13,645.75,"19,000","19,000",0,"1,000",0,7326
7327,2113,Earthquake,residential,ho3,pacific,Wayne,4/30/13,768.05,"15,000","15,000",0,"1,000",0,7327
7328,2114,Earthquake,residential,ho3,pacific,Wayne,4/30/13,825.795,"19,000","19,000",0,"1,000",0,7328
7329,2115,Earthquake,residential,ho3,pacific,Lisa,4/30/13,485.18,"15,000","15,000",0,"1,000",0,7329
7330,2116,Earthquake,residential,ho3,pacific,Lisa,4/30/13,465.612,"19,000","19,000",0,"1,000",0,7330
7331,2117,Earthquake,residential,ho3,pacific,Jacob,4/30/13,584.256,"15,000","15,000",0,"1,000",0,7331
7332,2118,Earthquake,residential,ho3,pacific,Jacob,4/30/13,646.492,"24,000","24,000",0,"1,000",0,7332
7333,2119,Earthquake,residential,ho3,pacific,Lisa,4/30/13,819.6,"20,000","20,000",0,"1,000",0,7333
7334,2120,Earthquake,residential,ho3,pacific,Lisa,4/30/13,950.736,"45,000","45,000",0,"1,000",0,7334
7335,2121,Earthquake,residential,ho3,pacific,Lisa,4/30/13,655.68,"35,000","35,000",0,"1,000",0,7335
7336,2122,Earthquake,residential,ho3,pacific,Jacob,4/30/13,524.544,"24,000","24,000",0,"1,000",0,7336
7337,2123,Earthquake,residential,ho3,pacific,Wayne,4/30/13,895.02,"20,000","20,000",0,"1,000",0,7337
7338,2124,Earthquake,residential,ho3,pacific,Wayne,4/30/13,471.352,"19,000","19,000",0,"1,000",0,7338
7339,2125,Earthquake,residential,ho3,pacific,Wayne,4/30/13,404.016,"15,000","15,000",0,"1,000",0,7339
7340,2126,Earthquake,residential,ho3,pacific,Jacob,4/30/13,638.096,"26,000","26,000",0,"1,000",0,7340
7341,2127,Earthquake,residential,ho3,pacific,Jacob,4/30/13,536.69,"20,000","20,000",0,"1,000",0,7341
7342,2128,Earthquake,residential,ho3,pacific,Lisa,4/30/13,762.266,"19,000","19,000",0,"1,000",0,7342
7343,2129,Earthquake,residential,ho3,pacific,Wayne,4/30/13,497.088,"15,000","15,000",0,"1,000",0,7343
7344,2130,Earthquake,residential,ho3,pacific,Lisa,4/30/13,688.464,"19,000","19,000",0,"1,000",0,7344
7345,2131,Earthquake,residential,ho3,pacific,Jacob,4/30/13,524.544,"15,000","15,000",0,"1,000",0,7345
7346,2132,Earthquake,residential,ho3,pacific,Wayne,4/30/13,316.107,"19,000","19,000",0,"1,000",0,7346
7347,2133,Earthquake,residential,ho3,pacific,Wayne,4/30/13,813.096,"15,000","15,000",0,"1,000",0,7347
7348,2134,Earthquake,residential,ho3,pacific,Wayne,4/30/13,349.332,"19,000","19,000",0,"1,000",0,7348
7349,2135,Earthquake,residential,ho3,pacific,Wayne,4/30/13,494.928,"15,000","15,000",0,"1,000",0,7349
7350,2136,Earthquake,residential,ho3,pacific,Lisa,4/30/13,350.581,"19,000","19,000",0,"1,000",0,7350
7351,2137,Earthquake,residential,ho3,pacific,Jacob,4/30/13,700.856,"15,000","15,000",0,"1,000",0,7351
7352,2138,Earthquake,residential,ho3,pacific,Lisa,4/30/13,726.26,"19,000","19,000",0,"1,000",0,7352
7353,2139,Earthquake,residential,ho3,pacific,Lisa,4/30/13,398.178,"15,000","15,000",0,"1,000",0,7353
7354,2140,Earthquake,residential,ho3,pacific,Jacob,4/30/13,831.376,"19,000","19,000",0,"1,000",0,7354
7844,2254,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1177.092,"31,000","31,000",0,"1,000",0,7844
7845,2255,Earthquake,residential,ho3,gulf,Lisa,4/30/13,1811.124,"25,000","25,000",0,"1,000",0,7845
7846,2256,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1431.738,"40,000","40,000",0,"1,000",0,7846
7847,2257,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1686.495,"30,000","30,000",0,"1,000",0,7847
7848,2258,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1797.124,"47,000","47,000",0,"1,000",0,7848
7849,2259,Earthquake,residential,ho3,gulf,Jacob,4/30/13,792.428,"35,000","35,000",0,"1,000",0,7849
7850,2260,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1453.45,"17,000","17,000",0,"1,000",0,7850
7851,2261,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1055.448,"15,000","15,000",0,"1,000",0,7851
7852,2262,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1253.718,"46,000","46,000",0,"1,000",0,7852
7853,2263,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1679.208,"40,000","40,000",0,"1,000",0,7853
7854,2264,Earthquake,residential,ho3,gulf,Lisa,4/30/13,740.894,"19,000","19,000",0,"1,000",0,7854
7855,2265,Earthquake,residential,ho3,gulf,Lisa,4/30/13,1119.472,"15,000","15,000",0,"1,000",0,7855
7856,2266,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1401.5,"19,000","19,000",0,"1,000",0,7856
7857,2267,Earthquake,residential,ho3,gulf,Wayne,4/30/13,2030.928,"15,000","15,000",0,"1,000",0,7857
7858,2268,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1197.893,"19,000","19,000",0,"1,000",0,7858
7859,2269,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1317.479,"15,000","15,000",0,"1,000",0,7859
7860,2270,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1225.06,"19,000","19,000",0,"1,000",0,7860
7861,2271,Earthquake,residential,ho3,gulf,Lisa,4/30/13,2077.29,"15,000","15,000",0,"1,000",0,7861
7862,2272,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1589.328,"19,000","19,000",0,"1,000",0,7862
7863,2273,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1159.485,"15,000","15,000",0,"1,000",0,7863
7864,2274,Earthquake,residential,ho3,gulf,Lisa,4/30/13,844.158,"26,000","26,000",0,"1,000",0,7864
7865,2275,Earthquake,residential,ho3,gulf,Wayne,4/30/13,1628.019,"20,000","20,000",0,"1,000",0,7865
7866,2276,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1908.34,"19,000","19,000",0,"1,000",0,7866
7867,2277,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1640.958,"15,000","15,000",0,"1,000",0,7867
7868,2278,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1435.176,"36,000","36,000",0,"1,000",0,7868
7869,2279,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1432.693,"30,000","30,000",0,"1,000",0,7869
7870,2280,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1681.857,"24,000","24,000",0,"1,000",0,7870
7871,2281,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1245.82,"20,000","20,000",0,"1,000",0,7871
7872,2282,Earthquake,residential,ho3,pacific,Wayne,4/30/13,896.16,"19,000","19,000",0,"1,000",0,7872
7873,2283,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1600.8,"15,000","15,000",0,"1,000",0,7873
7874,2284,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1627.875,"41,000","41,000",0,"1,000",0,7874
7875,2285,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1036.512,"35,000","35,000",0,"1,000",0,7875
7876,2286,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1360.422,"29,000","29,000",0,"1,000",0,7876
7877,2287,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1035.856,"25,000","25,000",0,"1,000",0,7877
7878,2288,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1344.735,"19,000","19,000",0,"1,000",0,7878
7879,2289,Earthquake,residential,ho3,pacific,Wayne,4/30/13,787.193,"15,000","15,000",0,"1,000",0,7879
7880,2290,Earthquake,residential,ho3,pacific,Lisa,4/30/13,927.355,"24,000","24,000",0,"1,000",0,7880
7881,2291,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1049.496,"20,000","20,000",0,"1,000",0,7881
7882,2292,Earthquake,residential,ho3,pacific,Jacob,4/30/13,954.492,"19,000","19,000",0,"1,000",0,7882
7883,2293,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2141.636,"15,000","15,000",0,"1,000",0,7883
